date,E_Sagebrush,E_Saltdesert,W_Subalpine,W_Montana,W_Pinyon,W_Sagebrush
2019-05-24 09:40:00,6.165,5.459,4.606,3.215,1.979,3.014
2019-05-24 09:50:00,7.56,5.336,4.93,2.587,3.122,3.267
2019-05-24 10:00:00,8.77,9.61,4.717,2.462,1.613,3.474
2019-05-24 10:10:00,7.071,10.32,4.255,1.855,2.616,4.817
2019-05-24 10:20:00,3.611,10.83,4.041,2.029,1.821,4.927
2019-05-24 10:30:00,6.44,8.71,3.857,1.456,1.93,4.564
2019-05-24 10:40:00,5.063,5.165,3.929,1.304,1.8,5.344
2019-05-24 10:50:00,8.17,6.143,4.0,1.027,3.265,4.807
2019-05-24 11:00:00,8.6,8.71,3.672,1.052,1.319,5.784
2019-05-24 11:10:00,9.22,8.71,3.577,1.528,0.49,6.099
2019-05-24 11:20:00,8.81,8.23,3.341,1.478,0.4,5.611
2019-05-24 11:30:00,10.19,7.977,3.595,2.116,0.659,5.114
2019-05-24 11:40:00,8.77,6.626,2.656,2.013,0.434,6.108
2019-05-24 11:50:00,9.75,3.651,2.939,1.291,0.397,3.764
2019-05-24 12:00:00,9.44,3.71,2.917,1.57,0.264,2.505
2019-05-24 12:10:00,4.093,4.341,2.422,2.134,0.167,2.552
2019-05-24 12:20:00,5.253,5.175,2.536,1.671,1.15,2.734
2019-05-24 12:30:00,6.512,3.945,1.953,2.042,0.808,2.471
2019-05-24 12:40:00,8.61,5.389,2.1,2.392,0.987,3.261
2019-05-24 12:50:00,7.746,5.938,2.076,2.4,0.543,4.247
2019-05-24 13:00:00,7.879,9.74,1.792,1.969,2.748,4.462
2019-05-24 13:10:00,7.324,8.81,1.609,1.63,2.965,5.338
2019-05-24 13:20:00,6.477,7.676,1.431,0.931,0.175,4.472
2019-05-24 13:30:00,3.585,7.807,0.889,0.187,1.324,5.22
2019-05-24 13:40:00,3.864,8.43,0.0,1.207,1.376,4.85
2019-05-24 13:50:00,4.277,9.71,0.0,1.397,1.4,4.335
2019-05-24 14:00:00,2.738,12.61,0.0,2.518,0.336,3.495
2019-05-24 14:10:00,2.805,13.28,0.0,1.957,0.899,2.983
2019-05-24 14:20:00,1.782,11.39,0.0,0.316,0.605,3.285
2019-05-24 14:30:00,2.82,11.33,0.0,0.929,0.192,2.754
2019-05-24 14:40:00,4.631,11.44,0.0,1.074,1.436,2.15
2019-05-24 14:50:00,5.775,11.68,0.005,1.328,3.236,3.444
2019-05-24 15:00:00,5.706,13.52,0.003,2.332,1.746,5.083
2019-05-24 15:10:00,6.347,14.62,0.0,0.994,0.954,5.563
2019-05-24 15:20:00,7.178,14.79,0.0,1.213,3.549,5.528
2019-05-24 15:30:00,7.435,15.25,0.007,1.003,2.664,5.035
2019-05-24 15:40:00,7.421,14.45,0.0,2.37,1.636,4.406
2019-05-24 15:50:00,8.24,13.09,0.0,2.793,0.195,2.872
2019-05-24 16:00:00,8.5,11.74,0.948,1.341,0.093,3.743
2019-05-24 16:10:00,7.397,12.26,1.452,1.281,0.115,3.911
2019-05-24 16:20:00,8.31,10.94,1.773,1.221,1.386,4.092
2019-05-24 16:30:00,8.79,10.75,1.994,1.288,1.204,3.375
2019-05-24 16:40:00,7.569,12.05,1.914,0.926,0.497,3.475
2019-05-24 16:50:00,9.09,7.897,2.158,1.285,0.513,1.294
2019-05-24 17:00:00,6.978,7.772,1.085,2.283,1.642,4.502
2019-05-24 17:10:00,6.625,9.71,0.796,2.882,1.264,4.311
2019-05-24 17:20:00,5.897,7.099,2.041,0.593,2.864,4.501
2019-05-24 17:30:00,7.315,7.883,2.518,1.639,3.031,4.891
2019-05-24 17:40:00,7.357,4.255,3.232,1.273,2.533,3.349
2019-05-24 17:50:00,3.94,8.75,1.755,1.433,0.664,3.274
2019-05-24 18:00:00,7.127,4.406,2.491,0.919,0.786,5.98
2019-05-24 18:10:00,5.733,4.957,2.219,1.003,2.867,6.357
2019-05-24 18:20:00,6.513,6.299,1.404,1.91,4.103,5.294
2019-05-24 18:30:00,6.587,7.969,2.431,2.595,3.923,3.583
2019-05-24 18:40:00,8.47,9.95,2.813,2.162,4.185,4.773
2019-05-24 18:50:00,14.9,6.571,3.569,1.395,3.473,3.281
2019-05-24 19:00:00,12.56,5.788,4.492,2.18,4.709,5.006
2019-05-24 19:10:00,12.25,7.073,4.791,1.676,5.132,3.034
2019-05-24 19:20:00,10.88,3.479,4.548,1.499,4.632,4.53
2019-05-24 19:30:00,10.67,5.811,5.247,0.962,2.531,6.035
2019-05-24 19:40:00,9.66,8.52,5.62,1.765,4.668,5.181
2019-05-24 19:50:00,8.97,9.11,5.705,3.628,4.567,6.312
2019-05-24 20:00:00,8.38,12.0,6.028,2.737,5.339,6.234
2019-05-24 20:10:00,8.58,10.73,6.286,2.132,4.65,6.215
2019-05-24 20:20:00,11.42,15.78,6.324,1.39,6.233,5.808
2019-05-24 20:30:00,16.03,19.5,6.106,2.837,7.175,6.659
2019-05-24 20:40:00,15.48,19.37,6.488,2.771,5.377,5.616
2019-05-24 20:50:00,13.77,18.19,7.681,1.612,3.341,8.69
2019-05-24 21:00:00,11.81,18.7,7.323,1.953,4.384,6.702
2019-05-24 21:10:00,9.2,16.72,7.492,2.513,5.99,7.584
2019-05-24 21:20:00,9.43,14.59,5.918,3.9,6.601,7.614
2019-05-24 21:30:00,6.791,12.39,5.447,3.603,5.621,8.65
2019-05-24 21:40:00,6.317,7.788,6.5,1.91,4.98,8.67
2019-05-24 21:50:00,3.002,9.17,5.279,3.403,5.984,7.769
2019-05-24 22:00:00,3.5,8.02,5.784,3.69,5.489,6.826
2019-05-24 22:10:00,5.69,5.968,4.939,4.902,9.12,9.04
2019-05-24 22:20:00,4.964,4.06,5.46,5.588,8.19,9.8
2019-05-24 22:30:00,3.47,3.744,6.222,5.187,6.16,9.33
2019-05-24 22:40:00,3.199,7.175,5.924,3.42,9.53,8.96
2019-05-24 22:50:00,4.316,8.2,6.358,5.662,7.202,9.95
2019-05-24 23:00:00,4.362,6.391,5.924,3.553,6.764,10.22
2019-05-24 23:10:00,5.495,6.256,6.89,5.368,9.14,9.73
2019-05-24 23:20:00,7.108,6.834,6.65,4.145,5.917,10.84
2019-05-24 23:30:00,3.654,4.377,6.629,3.919,9.58,10.19
2019-05-24 23:40:00,6.384,8.07,8.75,4.033,8.33,10.93
2019-05-24 23:50:00,6.255,7.055,7.961,4.222,6.891,9.68
2019-05-25 00:00:00,6.147,8.06,7.71,3.406,7.54,7.811
2019-05-25 00:10:00,3.915,8.71,7.136,2.901,6.199,7.089
2019-05-25 00:20:00,5.462,12.71,6.135,2.783,8.35,12.14
2019-05-25 00:30:00,4.062,14.97,7.298,4.101,9.0,10.6
2019-05-25 00:40:00,6.004,10.74,7.649,3.789,4.934,9.71
2019-05-25 00:50:00,5.283,6.327,6.51,4.235,5.713,9.48
2019-05-25 01:00:00,5.004,3.872,5.778,2.02,2.987,9.29
2019-05-25 01:10:00,4.396,6.599,7.722,2.837,3.612,9.77
2019-05-25 01:20:00,9.53,13.02,5.585,3.753,2.755,9.32
2019-05-25 01:30:00,10.35,22.45,8.25,3.581,2.482,7.314
2019-05-25 01:40:00,7.376,18.01,7.78,3.662,2.864,3.793
2019-05-25 01:50:00,4.798,21.12,7.69,3.684,3.497,5.864
2019-05-25 02:00:00,4.724,13.95,9.33,4.645,3.645,3.856
2019-05-25 02:10:00,4.854,8.68,9.95,5.838,3.846,3.437
2019-05-25 02:20:00,3.584,11.89,9.82,4.66,4.067,4.421
2019-05-25 02:30:00,0.728,3.868,9.59,5.337,3.34,4.315
2019-05-25 02:40:00,3.059,4.811,9.86,5.02,3.564,4.912
2019-05-25 02:50:00,4.951,6.465,9.06,5.402,4.897,6.602
2019-05-25 03:00:00,5.601,5.348,9.33,5.67,2.72,6.841
2019-05-25 03:10:00,5.865,6.436,9.5,5.696,2.612,7.553
2019-05-25 03:20:00,8.49,6.986,8.68,4.144,2.3,7.669
2019-05-25 03:30:00,9.77,6.217,10.19,4.076,4.04,7.502
2019-05-25 03:40:00,9.79,8.25,8.87,6.737,4.581,7.024
2019-05-25 03:50:00,8.85,9.46,7.549,7.127,2.031,7.139
2019-05-25 04:00:00,9.5,7.578,8.35,6.2,3.134,8.04
2019-05-25 04:10:00,9.64,5.131,8.78,5.99,4.487,7.888
2019-05-25 04:20:00,10.18,4.473,6.808,4.253,4.258,6.472
2019-05-25 04:30:00,10.26,7.899,8.57,5.103,4.071,5.3
2019-05-25 04:40:00,9.22,6.425,8.94,5.33,3.936,8.58
2019-05-25 04:50:00,10.14,6.927,8.0,6.522,3.109,8.24
2019-05-25 05:00:00,8.41,7.922,8.03,6.799,2.144,7.504
2019-05-25 05:10:00,7.1,8.23,7.925,5.354,1.832,8.24
2019-05-25 05:20:00,7.239,5.307,7.131,4.343,1.82,9.01
2019-05-25 05:30:00,7.86,2.191,7.123,3.898,2.486,10.19
2019-05-25 05:40:00,8.82,2.135,8.14,5.438,4.419,8.42
2019-05-25 05:50:00,9.33,1.801,7.994,7.259,4.433,7.591
2019-05-25 06:00:00,10.83,2.556,7.493,7.465,4.267,8.05
2019-05-25 06:10:00,8.11,1.253,7.901,5.688,4.828,5.819
2019-05-25 06:20:00,4.079,0.937,7.371,5.189,4.113,4.973
2019-05-25 06:30:00,6.814,3.975,7.675,4.792,5.258,8.94
2019-05-25 06:40:00,5.89,5.607,7.792,6.033,5.903,8.8
2019-05-25 06:50:00,7.957,7.733,6.906,4.117,4.334,8.73
2019-05-25 07:00:00,4.876,7.242,7.207,5.104,4.919,9.05
2019-05-25 07:10:00,9.29,4.557,6.219,3.903,3.913,8.42
2019-05-25 07:20:00,11.18,4.576,7.091,4.314,4.135,7.724
2019-05-25 07:30:00,8.52,2.529,6.408,3.66,4.182,7.322
2019-05-25 07:40:00,8.85,5.343,5.467,3.26,3.704,4.909
2019-05-25 07:50:00,8.48,6.442,5.982,4.701,4.24,3.976
2019-05-25 08:00:00,9.66,5.737,4.863,3.552,4.181,3.989
2019-05-25 08:10:00,9.66,9.49,5.46,4.458,3.189,3.616
2019-05-25 08:20:00,8.07,8.4,5.923,5.027,4.334,3.007
2019-05-25 08:30:00,6.871,5.791,5.114,5.13,2.552,3.27
2019-05-25 08:40:00,8.65,5.654,6.049,5.359,3.724,5.132
2019-05-25 08:50:00,7.362,7.642,5.674,4.793,3.175,5.985
2019-05-25 09:00:00,6.93,9.61,5.645,4.875,3.883,5.765
2019-05-25 09:10:00,7.784,6.763,5.89,4.609,3.172,6.073
2019-05-25 09:20:00,9.71,7.693,5.518,4.525,2.68,7.138
2019-05-25 09:30:00,8.2,8.07,4.735,4.551,3.474,6.984
2019-05-25 09:40:00,9.39,1.807,4.563,4.241,2.47,5.982
2019-05-25 09:50:00,7.477,8.43,5.081,5.941,4.117,5.595
2019-05-25 10:00:00,8.46,10.96,4.46,5.185,3.234,5.959
2019-05-25 10:10:00,9.01,9.06,4.353,4.36,2.855,5.637
2019-05-25 10:20:00,7.399,8.59,4.143,3.447,3.462,6.699
2019-05-25 10:30:00,8.49,7.081,4.154,3.024,3.701,6.325
2019-05-25 10:40:00,5.694,4.63,3.519,1.533,3.911,5.079
2019-05-25 10:50:00,7.833,8.14,3.365,2.41,4.442,3.801
2019-05-25 11:00:00,7.993,8.82,4.037,2.857,3.531,3.441
2019-05-25 11:10:00,10.27,8.18,3.952,2.754,3.795,4.512
2019-05-25 11:20:00,8.18,5.541,3.839,3.107,3.944,5.142
2019-05-25 11:30:00,8.68,4.76,3.644,2.279,3.541,4.991
2019-05-25 11:40:00,8.22,2.741,3.444,2.501,2.77,4.333
2019-05-25 11:50:00,7.96,3.507,3.093,2.515,3.36,3.976
2019-05-25 12:00:00,6.341,2.092,3.699,2.161,3.294,3.423
2019-05-25 12:10:00,5.219,2.561,3.923,4.114,1.457,4.022
2019-05-25 12:20:00,5.742,2.799,4.043,5.307,1.604,4.556
2019-05-25 12:30:00,5.603,2.44,3.978,2.567,2.92,4.124
2019-05-25 12:40:00,5.243,1.396,3.819,2.929,2.551,3.844
2019-05-25 12:50:00,2.275,1.951,4.108,2.968,2.137,2.471
2019-05-25 13:00:00,2.425,6.07,4.468,3.592,4.363,2.604
2019-05-25 13:10:00,4.323,5.696,4.721,2.461,5.935,3.904
2019-05-25 13:20:00,5.478,2.513,4.446,2.406,5.021,4.092
2019-05-25 13:30:00,1.83,3.439,5.025,3.351,5.318,1.747
2019-05-25 13:40:00,1.631,5.513,4.617,5.928,3.985,0.251
2019-05-25 13:50:00,1.585,5.656,5.052,7.62,4.767,1.957
2019-05-25 14:00:00,1.995,7.307,5.11,6.103,2.341,2.694
2019-05-25 14:10:00,3.12,12.01,4.968,6.996,3.49,2.637
2019-05-25 14:20:00,5.526,12.13,5.456,8.2,3.001,2.619
2019-05-25 14:30:00,4.847,13.37,6.515,6.057,2.202,1.872
2019-05-25 14:40:00,2.555,16.34,6.057,4.638,2.32,0.944
2019-05-25 14:50:00,3.658,15.91,4.934,4.624,2.341,1.186
2019-05-25 15:00:00,3.837,13.52,6.318,7.866,2.017,3.302
2019-05-25 15:10:00,4.408,18.36,6.106,6.81,2.634,5.462
2019-05-25 15:20:00,5.982,17.83,6.793,8.16,2.414,6.091
2019-05-25 15:30:00,6.075,20.42,7.33,3.829,2.337,5.791
2019-05-25 15:40:00,4.797,21.83,7.763,8.37,5.035,5.614
2019-05-25 15:50:00,5.315,20.49,6.591,6.878,2.582,5.925
2019-05-25 16:00:00,6.309,21.09,7.72,5.577,3.186,6.06
2019-05-25 16:10:00,6.546,21.09,6.876,7.232,3.547,6.336
2019-05-25 16:20:00,6.427,23.21,8.7,5.213,3.508,6.793
2019-05-25 16:30:00,6.285,24.26,6.333,6.532,5.444,7.625
2019-05-25 16:40:00,6.879,27.66,8.12,6.514,2.766,9.91
2019-05-25 16:50:00,5.779,29.79,9.67,6.666,3.704,8.92
2019-05-25 17:00:00,7.786,28.88,8.64,8.02,3.587,12.17
2019-05-25 17:10:00,14.48,32.91,9.26,10.05,3.875,15.03
2019-05-25 17:20:00,15.41,27.87,8.88,10.39,5.731,15.43
2019-05-25 17:30:00,12.45,14.05,8.45,7.921,10.34,14.2
2019-05-25 17:40:00,10.1,12.0,9.84,6.973,9.17,13.04
2019-05-25 17:50:00,8.22,10.7,9.05,7.673,7.893,13.43
2019-05-25 18:00:00,7.431,15.71,7.933,6.498,7.581,13.68
2019-05-25 18:10:00,5.971,18.13,9.53,4.058,10.22,13.57
2019-05-25 18:20:00,10.49,20.06,9.15,8.78,6.168,12.2
2019-05-25 18:30:00,7.958,19.25,8.76,8.12,6.498,11.52
2019-05-25 18:40:00,3.12,20.42,6.571,5.472,6.353,11.59
2019-05-25 18:50:00,5.932,19.59,7.066,5.766,7.212,10.3
2019-05-25 19:00:00,6.068,18.16,8.64,9.56,11.6,12.79
2019-05-25 19:10:00,5.018,16.82,9.47,8.5,11.46,10.33
2019-05-25 19:20:00,7.74,21.44,7.805,6.499,13.65,14.53
2019-05-25 19:30:00,10.58,21.49,8.63,8.01,13.73,15.82
2019-05-25 19:40:00,10.77,24.38,7.164,11.76,16.57,17.91
2019-05-25 19:50:00,10.03,23.07,9.45,7.771,19.74,15.34
2019-05-25 20:00:00,5.613,20.55,9.55,11.31,21.55,17.03
2019-05-25 20:10:00,7.753,25.32,9.95,13.12,15.04,15.5
2019-05-25 20:20:00,10.47,23.13,9.2,9.3,6.188,17.09
2019-05-25 20:30:00,8.57,26.35,7.261,4.17,7.786,17.17
2019-05-25 20:40:00,9.13,22.02,8.93,7.211,7.082,14.75
2019-05-25 20:50:00,7.72,18.66,11.64,9.71,10.12,13.39
2019-05-25 21:00:00,6.342,15.74,10.44,7.244,4.614,13.94
2019-05-25 21:10:00,6.844,18.4,9.91,7.812,5.08,11.68
2019-05-25 21:20:00,16.59,15.01,11.2,8.63,12.85,9.77
2019-05-25 21:30:00,14.9,21.96,13.59,8.48,17.04,11.15
2019-05-25 21:40:00,16.3,13.85,12.72,9.67,16.35,15.08
2019-05-25 21:50:00,14.25,24.83,10.69,11.0,5.159,11.61
2019-05-25 22:00:00,12.93,13.95,10.78,6.667,5.387,10.55
2019-05-25 22:10:00,12.11,13.69,9.92,7.241,7.339,11.84
2019-05-25 22:20:00,11.3,19.63,9.81,7.541,4.955,9.8
2019-05-25 22:30:00,11.57,26.84,10.35,7.161,3.795,7.879
2019-05-25 22:40:00,11.06,19.65,10.61,8.73,3.449,7.294
2019-05-25 22:50:00,14.98,13.26,10.58,6.395,4.478,8.49
2019-05-25 23:00:00,16.15,13.71,9.21,4.957,5.296,8.63
2019-05-25 23:10:00,16.48,14.24,9.28,4.077,3.301,7.804
2019-05-25 23:20:00,7.321,16.71,8.91,2.668,2.153,6.127
2019-05-25 23:30:00,10.16,14.5,10.57,6.303,3.028,4.277
2019-05-25 23:40:00,12.8,10.76,11.28,4.52,4.141,4.272
2019-05-25 23:50:00,14.73,17.97,8.9,2.657,3.187,2.689
2019-05-26 00:00:00,15.64,10.74,7.163,3.143,3.734,5.022
2019-05-26 00:10:00,12.83,7.842,6.648,2.876,4.845,3.694
2019-05-26 00:20:00,9.06,10.8,6.055,3.39,4.847,4.944
2019-05-26 00:30:00,14.62,17.65,7.525,1.45,2.125,7.157
2019-05-26 00:40:00,13.5,19.93,6.784,7.244,2.816,7.057
2019-05-26 00:50:00,17.28,18.84,7.4,5.632,2.483,10.19
2019-05-26 01:00:00,15.5,19.56,8.93,4.768,1.935,10.53
2019-05-26 01:10:00,18.75,19.23,9.37,4.865,3.227,6.99
2019-05-26 01:20:00,18.24,18.44,9.19,6.467,2.945,5.308
2019-05-26 01:30:00,19.3,24.81,7.424,8.33,2.592,4.077
2019-05-26 01:40:00,19.46,17.67,7.423,6.66,2.148,2.511
2019-05-26 01:50:00,17.4,20.45,8.51,2.28,3.668,4.398
2019-05-26 02:00:00,16.36,17.3,10.03,4.098,4.77,2.979
2019-05-26 02:10:00,10.57,17.14,8.84,3.922,5.192,4.813
2019-05-26 02:20:00,4.762,17.66,9.53,8.84,7.044,7.654
2019-05-26 02:30:00,6.748,15.92,8.82,8.57,6.722,4.674
2019-05-26 02:40:00,2.551,13.28,9.04,4.894,7.257,6.585
2019-05-26 02:50:00,8.39,10.01,8.01,5.962,2.073,6.482
2019-05-26 03:00:00,12.41,7.036,8.05,5.423,1.947,3.96
2019-05-26 03:10:00,8.69,15.82,7.649,4.838,4.931,4.089
2019-05-26 03:20:00,3.682,10.78,7.32,5.742,5.175,4.965
2019-05-26 03:30:00,5.656,8.83,7.61,4.791,6.459,5.013
2019-05-26 03:40:00,6.686,9.53,6.742,5.522,6.032,6.784
2019-05-26 03:50:00,4.993,9.38,7.038,7.474,5.44,5.121
2019-05-26 04:00:00,4.754,7.994,8.09,6.268,5.8,3.547
2019-05-26 04:10:00,4.73,6.162,7.003,6.068,5.534,2.013
2019-05-26 04:20:00,4.589,3.173,7.087,5.584,6.871,1.205
2019-05-26 04:30:00,4.644,1.491,7.886,4.169,6.05,0.147
2019-05-26 04:40:00,3.86,2.677,6.986,4.444,5.036,0.169
2019-05-26 04:50:00,4.223,2.563,7.618,4.543,4.555,2.2
2019-05-26 05:00:00,3.426,4.288,6.265,9.09,3.706,1.537
2019-05-26 05:10:00,3.852,3.877,7.21,9.02,2.092,3.026
2019-05-26 05:20:00,4.056,6.503,6.757,6.24,6.469,3.847
2019-05-26 05:30:00,3.873,6.949,7.51,3.138,6.116,1.62
2019-05-26 05:40:00,4.323,6.01,7.739,3.271,4.603,0.932
2019-05-26 05:50:00,5.001,6.398,9.1,6.709,4.37,2.312
2019-05-26 06:00:00,1.568,7.384,9.46,7.567,3.645,2.474
2019-05-26 06:10:00,2.549,5.884,8.3,4.989,4.846,4.455
2019-05-26 06:20:00,4.025,4.948,7.166,3.26,3.304,1.205
2019-05-26 06:30:00,5.737,5.438,8.03,4.027,1.073,2.648
2019-05-26 06:40:00,7.212,5.398,8.39,4.44,4.494,5.738
2019-05-26 06:50:00,8.47,6.637,9.12,4.796,2.942,4.734
2019-05-26 07:00:00,8.67,6.354,8.4,4.709,0.929,4.328
2019-05-26 07:10:00,10.09,5.21,8.17,3.647,2.483,7.289
2019-05-26 07:20:00,10.19,4.982,8.12,4.133,4.868,7.052
2019-05-26 07:30:00,9.45,3.887,7.992,4.874,4.876,4.916
2019-05-26 07:40:00,9.15,6.853,8.13,4.548,5.407,1.586
2019-05-26 07:50:00,6.71,4.687,7.65,4.457,4.864,2.441
2019-05-26 08:00:00,6.303,6.639,7.776,5.499,4.659,2.801
2019-05-26 08:10:00,3.373,7.55,7.112,4.372,5.621,1.888
2019-05-26 08:20:00,3.237,8.07,7.991,6.007,5.957,1.206
2019-05-26 08:30:00,4.19,5.405,6.832,6.758,5.951,0.597
2019-05-26 08:40:00,5.485,6.775,6.766,6.017,6.353,1.335
2019-05-26 08:50:00,6.342,6.245,8.02,5.527,6.12,0.177
2019-05-26 09:00:00,6.222,6.475,9.55,5.635,5.288,0.805
2019-05-26 09:10:00,6.454,6.476,8.06,6.243,5.005,2.36
2019-05-26 09:20:00,3.471,5.873,8.8,7.829,4.14,0.951
2019-05-26 09:30:00,3.72,4.362,9.39,8.2,5.74,0.485
2019-05-26 09:40:00,4.805,0.955,9.61,10.07,5.397,1.534
2019-05-26 09:50:00,3.749,1.018,9.27,11.16,4.807,1.678
2019-05-26 10:00:00,3.096,7.491,9.07,12.49,4.09,0.679
2019-05-26 10:10:00,5.145,7.585,10.49,11.21,4.756,3.264
2019-05-26 10:20:00,6.067,4.799,9.65,11.97,8.83,3.92
2019-05-26 10:30:00,2.815,4.8,9.73,8.85,5.943,3.57
2019-05-26 10:40:00,6.96,6.47,10.24,11.19,7.345,2.636
2019-05-26 10:50:00,7.607,5.803,9.3,8.97,6.814,2.253
2019-05-26 11:00:00,5.422,4.677,10.0,10.15,5.477,0.365
2019-05-26 11:10:00,4.224,3.559,9.3,10.4,6.165,1.668
2019-05-26 11:20:00,3.944,5.67,8.75,11.43,6.397,3.133
2019-05-26 11:30:00,6.141,6.777,9.89,11.64,6.776,3.557
2019-05-26 11:40:00,5.241,6.722,9.68,10.54,6.753,3.058
2019-05-26 11:50:00,6.336,6.973,10.23,8.05,6.599,2.186
2019-05-26 12:00:00,7.074,8.24,9.3,8.62,7.57,3.086
2019-05-26 12:10:00,6.583,10.06,9.45,8.46,6.159,2.413
2019-05-26 12:20:00,5.822,8.2,8.95,9.45,7.066,1.936
2019-05-26 12:30:00,5.627,7.739,10.04,9.73,6.961,0.824
2019-05-26 12:40:00,6.644,7.455,10.84,8.52,7.85,4.322
2019-05-26 12:50:00,6.182,6.643,9.55,8.84,8.15,2.524
2019-05-26 13:00:00,5.522,7.523,9.68,8.68,9.58,2.949
2019-05-26 13:10:00,2.906,8.3,10.78,9.97,7.153,2.41
2019-05-26 13:20:00,4.195,6.301,9.53,11.06,10.42,1.753
2019-05-26 13:30:00,4.829,1.872,8.62,11.09,13.56,1.202
2019-05-26 13:40:00,5.393,3.288,8.05,9.12,13.09,0.776
2019-05-26 13:50:00,5.517,2.66,6.101,8.26,12.52,0.264
2019-05-26 14:00:00,6.08,2.989,6.15,8.2,8.57,1.478
2019-05-26 14:10:00,5.493,4.091,9.12,6.31,10.63,0.656
2019-05-26 14:20:00,5.883,3.775,8.13,6.844,11.5,0.148
2019-05-26 14:30:00,5.26,2.103,7.033,6.152,9.79,1.055
2019-05-26 14:40:00,4.053,0.407,8.47,7.499,10.61,3.161
2019-05-26 14:50:00,4.692,1.353,6.18,11.22,4.871,2.438
2019-05-26 15:00:00,4.477,1.641,6.998,6.997,5.816,0.802
2019-05-26 15:10:00,5.307,2.366,6.228,7.805,5.416,1.342
2019-05-26 15:20:00,5.08,1.225,6.341,8.22,3.626,1.804
2019-05-26 15:30:00,3.715,2.249,6.002,9.49,5.4,1.419
2019-05-26 15:40:00,4.647,4.661,7.101,9.45,8.49,1.738
2019-05-26 15:50:00,6.135,11.92,6.443,6.636,8.76,2.14
2019-05-26 16:00:00,7.729,10.72,8.81,8.36,5.991,2.673
2019-05-26 16:10:00,7.696,11.62,7.309,8.01,8.41,4.415
2019-05-26 16:20:00,7.091,12.84,7.733,7.534,7.25,5.806
2019-05-26 16:30:00,10.28,12.99,9.47,5.252,8.51,8.86
2019-05-26 16:40:00,17.95,12.85,8.28,6.603,8.51,16.18
2019-05-26 16:50:00,21.93,14.36,5.675,9.13,7.028,16.88
2019-05-26 17:00:00,23.77,11.35,7.563,8.28,9.0,17.23
2019-05-26 17:10:00,18.28,15.0,7.15,6.109,7.245,16.32
2019-05-26 17:20:00,13.78,14.39,7.266,10.71,6.947,17.04
2019-05-26 17:30:00,22.46,15.75,6.19,6.762,5.732,18.98
2019-05-26 17:40:00,22.15,20.53,5.61,9.81,3.923,20.46
2019-05-26 17:50:00,19.13,20.07,6.004,10.26,8.88,22.36
2019-05-26 18:00:00,20.7,19.84,7.055,8.97,13.11,19.72
2019-05-26 18:10:00,21.27,26.21,6.294,10.39,8.63,19.35
2019-05-26 18:20:00,18.68,26.32,6.362,9.18,5.866,20.73
2019-05-26 18:30:00,21.34,21.51,6.585,10.73,7.638,20.59
2019-05-26 18:40:00,20.91,21.51,7.044,9.15,4.596,20.79
2019-05-26 18:50:00,18.35,25.42,6.003,10.26,6.069,22.1
2019-05-26 19:00:00,19.59,22.42,6.541,7.013,6.836,23.6
2019-05-26 19:10:00,18.4,19.93,7.68,8.66,7.451,20.56
2019-05-26 19:20:00,13.16,23.44,7.593,10.29,5.361,16.68
2019-05-26 19:30:00,11.54,26.52,7.796,11.2,12.36,19.55
2019-05-26 19:40:00,16.47,23.27,6.823,7.279,9.16,19.84
2019-05-26 19:50:00,15.66,20.89,8.52,12.6,6.086,21.43
2019-05-26 20:00:00,13.25,21.46,8.28,11.35,12.03,24.16
2019-05-26 20:10:00,20.92,25.52,9.07,11.9,15.46,22.01
2019-05-26 20:20:00,18.92,26.27,9.54,12.05,14.87,24.19
2019-05-26 20:30:00,14.7,26.77,7.572,12.6,15.21,21.22
2019-05-26 20:40:00,23.29,29.84,9.43,12.41,15.65,23.38
2019-05-26 20:50:00,21.34,29.79,8.56,11.32,14.91,23.69
2019-05-26 21:00:00,22.59,28.51,7.729,11.17,13.78,23.66
2019-05-26 21:10:00,17.77,29.48,9.68,13.74,15.85,23.84
2019-05-26 21:20:00,18.6,28.53,9.12,12.05,17.67,23.4
2019-05-26 21:30:00,20.33,26.4,9.0,13.75,12.55,26.47
2019-05-26 21:40:00,15.52,29.75,7.943,10.4,13.22,23.58
2019-05-26 21:50:00,17.13,29.9,7.708,10.99,8.72,21.2
2019-05-26 22:00:00,20.96,28.42,9.52,11.84,14.82,25.18
2019-05-26 22:10:00,15.19,27.56,12.39,11.15,16.04,26.02
2019-05-26 22:20:00,18.74,26.58,12.39,12.94,10.67,26.5
2019-05-26 22:30:00,19.76,30.08,8.81,10.53,4.899,22.29
2019-05-26 22:40:00,14.84,27.9,11.51,13.39,17.12,19.64
2019-05-26 22:50:00,18.53,26.24,10.25,10.22,17.52,17.9
2019-05-26 23:00:00,25.65,32.5,9.56,7.66,14.18,22.43
2019-05-26 23:10:00,13.12,24.75,8.84,11.94,6.161,16.87
2019-05-26 23:20:00,15.19,19.24,8.83,8.06,5.356,12.12
2019-05-26 23:30:00,18.52,14.11,8.73,8.61,6.345,11.31
2019-05-26 23:40:00,21.47,19.53,7.511,7.914,10.04,11.52
2019-05-26 23:50:00,21.62,24.44,7.784,9.82,5.733,12.49
2019-05-27 00:00:00,19.44,24.17,9.09,8.38,3.363,11.88
2019-05-27 00:10:00,16.78,21.01,11.53,10.27,10.09,12.87
2019-05-27 00:20:00,12.77,17.99,10.08,10.15,9.67,10.52
