date,E_Sagebrush,E_Saltdesert,W_Subalpine,W_Montana,W_Pinyon,W_Sagebrush
2019-06-24 21:20:00,12.13,17.7,11.74,4.865,10.56,11.64
2019-06-24 21:30:00,13.36,18.64,13.23,5.511,7.442,11.47
2019-06-24 21:40:00,11.5,20.07,11.73,5.481,10.3,10.67
2019-06-24 21:50:00,9.82,19.03,11.99,5.769,11.09,12.81
2019-06-24 22:00:00,15.28,11.56,12.65,6.746,8.22,12.38
2019-06-24 22:10:00,12.12,17.99,13.72,6.503,8.5,12.7
2019-06-24 22:20:00,15.1,17.57,12.49,5.559,11.71,9.52
2019-06-24 22:30:00,17.86,16.49,11.6,5.864,9.0,12.01
2019-06-24 22:40:00,14.46,18.62,9.04,4.224,10.06,12.12
2019-06-24 22:50:00,15.79,18.89,10.27,5.768,9.59,12.69
2019-06-24 23:00:00,9.86,19.8,13.71,5.024,7.845,10.61
2019-06-24 23:10:00,11.54,11.42,10.22,5.616,12.67,12.13
2019-06-24 23:20:00,6.68,14.03,12.15,4.932,9.16,6.64
2019-06-24 23:30:00,11.47,14.33,10.55,6.436,6.269,6.922
2019-06-24 23:40:00,16.62,15.02,12.24,4.789,9.11,10.34
2019-06-24 23:50:00,13.75,15.4,11.86,5.761,6.222,10.92
2019-06-25 00:00:00,7.473,13.72,11.97,5.466,10.36,9.4
2019-06-25 00:10:00,6.169,16.84,9.3,4.022,7.251,7.587
2019-06-25 00:20:00,6.303,12.62,9.78,5.028,11.12,12.69
2019-06-25 00:30:00,5.313,8.78,12.29,6.808,10.75,10.18
2019-06-25 00:40:00,8.17,6.831,10.22,5.922,12.76,12.91
2019-06-25 00:50:00,5.497,7.93,9.34,5.901,10.69,11.06
2019-06-25 01:00:00,12.02,12.33,11.83,5.583,14.28,10.86
2019-06-25 01:10:00,8.14,4.981,9.58,4.027,11.62,11.94
2019-06-25 01:20:00,9.57,8.83,11.62,5.085,10.44,11.31
2019-06-25 01:30:00,6.915,9.84,9.79,4.443,9.66,11.69
2019-06-25 01:40:00,8.83,13.86,9.03,6.704,15.5,13.28
2019-06-25 01:50:00,9.23,9.58,9.92,3.084,13.18,10.74
2019-06-25 02:00:00,9.86,9.62,11.14,5.467,16.1,8.53
2019-06-25 02:10:00,6.581,12.13,11.52,4.889,15.98,8.51
2019-06-25 02:20:00,5.339,11.7,12.47,8.68,18.29,10.22
2019-06-25 02:30:00,6.749,10.08,12.07,8.39,20.11,11.01
2019-06-25 02:40:00,9.15,13.73,12.51,8.56,15.88,7.778
2019-06-25 02:50:00,9.19,12.4,13.26,7.245,14.78,6.784
2019-06-25 03:00:00,11.88,15.01,11.81,6.882,12.12,4.173
2019-06-25 03:10:00,11.65,14.39,11.01,8.94,10.34,4.026
2019-06-25 03:20:00,9.8,14.79,11.41,8.96,9.79,6.249
2019-06-25 03:30:00,9.28,14.49,11.55,8.91,6.11,8.89
2019-06-25 03:40:00,10.71,14.18,12.0,8.49,4.893,9.82
2019-06-25 03:50:00,9.77,12.87,12.67,7.998,2.639,9.64
2019-06-25 04:00:00,11.24,12.53,11.09,9.19,4.308,9.4
2019-06-25 04:10:00,11.08,8.96,10.22,9.92,4.637,9.83
2019-06-25 04:20:00,11.58,11.81,10.94,9.77,4.195,9.45
2019-06-25 04:30:00,11.08,12.61,10.87,8.9,3.642,9.8
2019-06-25 04:40:00,12.67,12.38,10.8,7.687,3.961,9.13
2019-06-25 04:50:00,12.99,12.78,11.79,9.7,5.276,8.65
2019-06-25 05:00:00,12.22,12.04,11.94,9.13,4.862,6.255
2019-06-25 05:10:00,11.97,10.28,13.61,6.882,4.06,6.637
2019-06-25 05:20:00,11.64,10.21,13.76,8.07,2.786,8.37
2019-06-25 05:30:00,10.57,10.17,12.01,8.97,3.532,8.78
2019-06-25 05:40:00,11.33,8.11,13.3,10.07,3.112,7.365
2019-06-25 05:50:00,10.06,9.47,13.07,9.44,3.632,7.407
2019-06-25 06:00:00,9.22,11.65,14.12,9.21,3.346,7.7
2019-06-25 06:10:00,9.01,13.77,14.02,8.9,2.624,7.47
2019-06-25 06:20:00,8.34,15.23,13.21,9.19,3.224,7.483
2019-06-25 06:30:00,8.37,14.38,14.13,8.7,3.493,1.933
2019-06-25 06:40:00,6.987,13.24,11.71,8.61,4.612,3.33
2019-06-25 06:50:00,7.465,13.05,12.8,7.652,5.021,7.588
2019-06-25 07:00:00,5.646,9.35,12.44,8.15,2.983,7.36
2019-06-25 07:10:00,6.583,2.561,10.4,9.09,4.679,8.06
2019-06-25 07:20:00,8.42,0.789,12.02,8.6,4.007,10.69
2019-06-25 07:30:00,10.6,2.669,11.42,9.85,3.939,11.34
2019-06-25 07:40:00,7.831,2.166,13.8,9.76,3.538,10.89
2019-06-25 07:50:00,6.252,0.887,12.6,9.6,3.473,10.77
2019-06-25 08:00:00,6.801,0.703,11.56,10.35,4.204,10.63
2019-06-25 08:10:00,7.213,2.821,11.58,10.69,3.723,9.69
2019-06-25 08:20:00,7.607,2.195,10.86,10.55,2.564,9.09
2019-06-25 08:30:00,7.922,1.138,11.32,11.56,2.273,8.51
2019-06-25 08:40:00,8.3,5.119,13.32,10.35,3.049,8.76
2019-06-25 08:50:00,8.75,8.24,11.2,9.68,2.334,9.33
2019-06-25 09:00:00,10.05,4.402,11.72,9.32,2.073,8.07
2019-06-25 09:10:00,9.19,2.345,10.57,6.512,3.314,6.192
2019-06-25 09:20:00,9.34,4.498,10.18,7.481,2.931,7.958
2019-06-25 09:30:00,9.74,1.256,10.06,6.66,2.87,9.18
2019-06-25 09:40:00,9.05,2.056,11.24,5.639,2.905,9.27
2019-06-25 09:50:00,8.13,5.369,12.12,5.52,2.538,7.695
2019-06-25 10:00:00,7.478,3.743,10.3,4.988,3.91,6.008
2019-06-25 10:10:00,6.296,3.975,12.5,6.281,5.103,6.935
2019-06-25 10:20:00,3.578,6.312,12.29,5.749,4.837,5.618
2019-06-25 10:30:00,4.273,9.33,11.81,7.32,4.014,6.13
2019-06-25 10:40:00,4.774,10.13,11.07,7.371,5.723,6.932
2019-06-25 10:50:00,3.515,8.5,11.69,6.003,5.455,8.85
2019-06-25 11:00:00,4.149,9.32,12.11,7.077,5.552,7.743
2019-06-25 11:10:00,4.27,8.25,12.37,5.447,5.912,6.912
2019-06-25 11:20:00,4.633,9.06,13.07,6.57,5.386,8.85
2019-06-25 11:30:00,6.225,10.15,13.22,7.03,6.04,8.19
2019-06-25 11:40:00,5.649,14.96,11.14,7.3,6.67,9.4
2019-06-25 11:50:00,4.036,15.64,11.27,8.56,6.659,9.08
2019-06-25 12:00:00,4.132,18.02,10.44,7.676,7.096,8.47
2019-06-25 12:10:00,4.398,15.36,9.92,8.29,6.833,8.7
2019-06-25 12:20:00,4.524,8.78,11.14,8.16,5.253,7.481
2019-06-25 12:30:00,6.071,9.97,11.8,8.85,7.577,7.157
2019-06-25 12:40:00,2.659,11.08,11.16,9.32,5.413,6.77
2019-06-25 12:50:00,3.991,12.97,11.65,8.43,5.057,6.893
2019-06-25 13:00:00,5.568,10.38,12.68,8.96,2.447,6.31
2019-06-25 13:10:00,7.817,9.77,10.67,8.45,3.538,4.998
2019-06-25 13:20:00,8.96,10.69,9.77,7.841,5.974,5.339
2019-06-25 13:30:00,9.47,8.03,10.13,7.345,5.486,6.008
2019-06-25 13:40:00,7.137,9.6,10.77,7.916,4.609,7.605
2019-06-25 13:50:00,7.052,10.37,10.57,7.634,4.15,6.72
2019-06-25 14:00:00,9.77,8.77,10.11,6.969,2.879,5.391
2019-06-25 14:10:00,8.03,12.13,9.75,7.248,4.805,5.59
2019-06-25 14:20:00,6.614,13.23,8.57,6.096,4.204,4.532
2019-06-25 14:30:00,5.248,14.29,9.14,4.588,4.326,3.114
2019-06-25 14:40:00,4.121,15.83,8.79,4.958,5.679,4.311
2019-06-25 14:50:00,2.085,14.85,7.935,6.81,5.822,3.937
2019-06-25 15:00:00,0.788,18.03,7.335,6.051,2.801,2.618
2019-06-25 15:10:00,2.866,18.68,7.544,5.632,2.965,2.566
2019-06-25 15:20:00,4.796,16.74,8.54,5.402,2.479,2.722
2019-06-25 15:30:00,8.89,16.98,8.31,4.312,3.118,3.313
2019-06-25 15:40:00,7.456,22.34,7.107,6.122,2.945,4.651
2019-06-25 15:50:00,4.944,21.72,6.801,6.472,4.321,4.733
2019-06-25 16:00:00,6.437,21.62,6.685,5.164,6.221,3.75
2019-06-25 16:10:00,4.958,21.07,6.544,6.302,9.39,3.984
2019-06-25 16:20:00,4.33,17.09,7.589,5.5,8.07,4.187
2019-06-25 16:30:00,5.594,14.15,7.133,5.045,6.745,6.237
2019-06-25 16:40:00,5.284,9.69,7.894,6.419,6.47,9.22
2019-06-25 16:50:00,4.742,4.604,7.932,6.435,4.266,8.98
2019-06-25 17:00:00,7.169,3.839,8.56,8.17,11.89,9.43
2019-06-25 17:10:00,5.443,5.939,10.68,6.737,11.57,7.509
2019-06-25 17:20:00,9.89,11.01,11.53,7.655,13.16,11.42
2019-06-25 17:30:00,9.72,9.77,12.06,6.819,12.56,14.15
2019-06-25 17:40:00,8.38,12.69,10.37,8.16,9.26,15.86
2019-06-25 17:50:00,8.8,17.81,10.92,6.53,12.4,17.06
2019-06-25 18:00:00,8.67,10.86,10.29,5.872,12.5,16.07
2019-06-25 18:10:00,11.98,12.23,9.02,6.047,15.13,15.22
2019-06-25 18:20:00,13.85,22.11,10.16,6.89,13.93,17.39
2019-06-25 18:30:00,12.75,26.18,9.72,7.225,12.42,18.31
2019-06-25 18:40:00,11.56,21.82,10.35,6.205,14.61,18.35
2019-06-25 18:50:00,15.45,23.72,9.52,7.867,16.9,17.29
2019-06-25 19:00:00,14.25,20.38,10.2,7.814,16.95,15.59
2019-06-25 19:10:00,16.94,20.88,11.61,8.43,15.72,15.9
2019-06-25 19:20:00,14.38,18.86,10.85,7.359,12.88,18.1
2019-06-25 19:30:00,13.12,21.86,11.78,7.227,16.6,15.85
2019-06-25 19:40:00,17.96,20.65,12.17,8.97,15.52,16.71
2019-06-25 19:50:00,13.43,22.86,10.96,8.29,18.22,16.01
2019-06-25 20:00:00,16.42,19.67,13.41,8.25,17.63,16.8
2019-06-25 20:10:00,15.4,23.07,11.38,8.43,16.0,18.03
2019-06-25 20:20:00,16.24,23.16,11.55,8.57,17.27,16.4
2019-06-25 20:30:00,18.61,19.82,10.82,8.95,14.64,16.0
2019-06-25 20:40:00,18.44,20.37,10.99,6.652,15.56,17.79
2019-06-25 20:50:00,16.88,18.35,10.98,8.4,16.11,18.05
2019-06-25 21:00:00,16.61,15.36,11.11,6.585,13.71,15.03
2019-06-25 21:10:00,20.01,17.58,11.18,9.03,18.39,17.07
2019-06-25 21:20:00,16.61,15.12,14.3,9.54,13.69,17.64
2019-06-25 21:30:00,20.51,12.53,12.54,8.66,18.66,19.48
2019-06-25 21:40:00,15.75,20.93,11.65,7.562,18.02,18.26
2019-06-25 21:50:00,17.23,17.38,12.52,8.85,14.98,14.69
2019-06-25 22:00:00,20.0,21.04,11.25,7.569,16.66,12.4
2019-06-25 22:10:00,19.72,22.31,11.06,7.091,19.79,10.73
2019-06-25 22:20:00,16.79,19.8,11.63,5.966,15.35,14.43
2019-06-25 22:30:00,17.53,18.22,10.25,7.422,16.45,15.92
2019-06-25 22:40:00,16.99,22.98,12.66,8.99,17.39,17.46
2019-06-25 22:50:00,18.5,20.13,12.54,8.92,17.43,15.68
2019-06-25 23:00:00,15.02,17.17,11.7,8.82,21.58,16.94
2019-06-25 23:10:00,14.94,21.46,12.85,9.74,19.83,18.98
2019-06-25 23:20:00,18.42,22.56,10.71,10.03,17.65,16.92
2019-06-25 23:30:00,16.92,23.53,11.86,7.291,18.1,18.11
2019-06-25 23:40:00,18.97,21.7,12.1,7.847,19.87,16.19
2019-06-25 23:50:00,17.36,23.36,13.08,10.5,17.28,17.42
2019-06-26 00:00:00,11.14,23.62,11.19,9.86,17.51,17.21
2019-06-26 00:10:00,13.26,22.42,12.48,11.52,18.85,17.49
2019-06-26 00:20:00,13.06,22.54,11.55,8.42,19.54,18.27
2019-06-26 00:30:00,12.89,23.64,11.59,8.8,14.54,17.4
2019-06-26 00:40:00,12.94,22.26,10.42,7.966,16.92,17.35
2019-06-26 00:50:00,13.93,23.71,14.01,6.97,20.22,18.1
2019-06-26 01:00:00,14.15,25.76,13.45,9.07,17.49,18.95
2019-06-26 01:10:00,9.52,22.38,12.79,8.24,18.81,17.29
2019-06-26 01:20:00,12.88,23.21,13.12,9.77,20.75,17.7
2019-06-26 01:30:00,13.43,25.29,12.89,8.54,17.24,16.12
2019-06-26 01:40:00,16.23,26.94,13.23,11.32,19.27,17.6
2019-06-26 01:50:00,15.29,22.06,13.5,12.11,21.37,18.64
2019-06-26 02:00:00,13.07,23.75,12.97,11.22,19.75,16.6
2019-06-26 02:10:00,13.03,21.67,12.95,10.61,16.51,16.37
2019-06-26 02:20:00,12.15,24.59,13.51,11.58,19.5,16.49
2019-06-26 02:30:00,11.61,22.56,10.96,9.85,18.81,14.92
2019-06-26 02:40:00,10.96,20.51,10.82,10.8,17.85,13.03
2019-06-26 02:50:00,12.28,19.4,11.8,12.02,17.93,11.86
2019-06-26 03:00:00,13.77,18.0,10.83,11.8,8.49,11.95
2019-06-26 03:10:00,15.72,15.76,10.74,11.03,5.208,12.54
2019-06-26 03:20:00,11.88,13.35,10.46,11.65,5.156,11.66
2019-06-26 03:30:00,11.81,11.32,10.7,9.44,5.457,12.47
2019-06-26 03:40:00,13.48,11.75,10.55,10.55,4.174,13.28
2019-06-26 03:50:00,9.96,14.73,10.59,8.19,5.487,14.53
2019-06-26 04:00:00,6.644,15.51,10.76,9.6,4.567,14.41
2019-06-26 04:10:00,3.163,15.81,9.2,11.09,4.116,13.95
2019-06-26 04:20:00,2.483,,9.27,9.38,5.81,13.3
2019-06-26 04:30:00,5.151,,9.77,9.68,3.047,11.99
2019-06-26 04:40:00,6.618,,10.39,10.48,4.241,11.07
2019-06-26 04:50:00,7.694,,10.39,9.43,4.627,10.97
2019-06-26 05:00:00,8.05,,10.07,10.0,4.393,10.16
2019-06-26 05:10:00,9.21,,10.68,7.818,4.073,3.469
2019-06-26 05:20:00,7.109,,11.78,9.11,5.402,4.833
2019-06-26 05:30:00,6.523,,11.82,9.23,3.726,6.983
2019-06-26 05:40:00,9.98,,12.51,8.88,4.471,7.747
2019-06-26 05:50:00,8.13,,12.93,9.76,3.482,7.539
2019-06-26 06:00:00,8.07,,13.76,9.03,4.276,9.4
2019-06-26 06:10:00,6.761,,14.42,8.8,6.299,9.16
2019-06-26 06:20:00,7.366,,14.09,8.53,3.728,9.23
2019-06-26 06:30:00,9.08,,13.37,8.04,5.888,8.67
2019-06-26 06:40:00,8.22,,13.81,10.54,4.792,8.09
2019-06-26 06:50:00,8.38,,13.63,8.2,5.348,7.626
2019-06-26 07:00:00,5.87,,14.69,10.38,4.993,7.748
2019-06-26 07:10:00,8.36,,14.56,10.2,4.912,8.14
2019-06-26 07:20:00,12.18,,11.18,8.88,3.513,7.996
2019-06-26 07:30:00,12.09,,12.11,10.56,5.316,9.14
2019-06-26 07:40:00,11.88,,11.76,9.98,5.514,8.12
2019-06-26 07:50:00,9.52,,11.64,8.13,6.051,10.16
2019-06-26 08:00:00,6.257,,11.81,8.94,3.618,11.09
2019-06-26 08:10:00,8.13,,11.02,9.67,4.914,9.09
2019-06-26 08:20:00,10.14,,11.0,7.037,6.571,7.919
2019-06-26 08:30:00,11.08,,9.96,7.575,4.493,6.983
2019-06-26 08:40:00,11.77,,10.75,4.163,6.049,7.553
2019-06-26 08:50:00,12.76,,11.27,5.177,3.995,7.056
2019-06-26 09:00:00,12.64,,10.73,4.439,3.942,8.05
2019-06-26 09:10:00,10.97,,11.93,8.29,4.649,8.19
2019-06-26 09:20:00,11.06,,11.65,6.702,4.365,9.25
2019-06-26 09:30:00,11.46,,11.76,7.02,4.692,9.14
2019-06-26 09:40:00,14.02,,11.76,7.921,5.272,8.79
2019-06-26 09:50:00,15.4,,11.63,8.67,4.413,8.0
2019-06-26 10:00:00,12.82,,11.19,6.706,4.643,7.518
2019-06-26 10:10:00,9.3,,10.85,6.853,2.539,8.29
2019-06-26 10:20:00,3.684,,10.5,5.335,4.01,8.07
2019-06-26 10:30:00,2.513,,10.21,6.32,3.166,8.26
2019-06-26 10:40:00,4.967,,10.5,6.526,3.947,8.62
2019-06-26 10:50:00,6.024,,10.76,6.096,4.063,8.78
2019-06-26 11:00:00,5.782,,9.72,5.968,5.05,8.41
2019-06-26 11:10:00,5.783,,9.75,7.074,5.021,7.422
2019-06-26 11:20:00,7.381,,8.82,7.89,5.047,6.87
2019-06-26 11:30:00,4.27,,9.2,6.315,5.217,5.078
2019-06-26 11:40:00,2.757,,9.36,6.994,4.173,4.814
2019-06-26 11:50:00,3.778,,9.34,6.527,4.275,5.373
2019-06-26 12:00:00,4.842,,8.83,4.918,5.881,6.346
2019-06-26 12:10:00,3.118,,8.33,5.398,4.401,7.701
2019-06-26 12:20:00,5.583,,8.25,5.754,4.058,8.04
2019-06-26 12:30:00,6.479,,7.858,6.386,4.327,8.01
2019-06-26 12:40:00,4.847,,8.47,6.284,4.245,8.15
2019-06-26 12:50:00,3.973,,9.02,5.853,4.217,8.49
2019-06-26 13:00:00,4.052,,8.87,5.386,3.959,8.65
2019-06-26 13:10:00,3.242,,8.26,5.066,5.014,7.377
2019-06-26 13:20:00,2.841,,8.48,6.793,4.466,5.514
2019-06-26 13:30:00,2.643,,7.82,5.975,5.687,4.975
2019-06-26 13:40:00,1.611,,8.16,4.124,5.04,4.69
2019-06-26 13:50:00,4.763,,8.07,2.654,5.247,3.992
2019-06-26 14:00:00,3.177,,7.823,1.557,5.147,3.217
2019-06-26 14:10:00,2.761,,8.72,2.053,4.318,3.117
2019-06-26 14:20:00,5.51,,8.7,2.591,4.538,3.432
2019-06-26 14:30:00,5.32,,7.752,3.205,4.13,3.179
2019-06-26 14:40:00,6.612,,7.808,3.721,5.366,4.018
2019-06-26 14:50:00,4.605,,7.969,3.967,4.532,4.266
2019-06-26 15:00:00,5.301,,8.05,7.787,2.746,4.676
2019-06-26 15:10:00,4.113,,7.903,6.84,4.179,4.622
2019-06-26 15:20:00,5.263,,6.893,10.58,3.731,3.105
2019-06-26 15:30:00,5.632,,7.954,8.08,4.203,3.145
2019-06-26 15:40:00,6.794,,7.443,7.925,2.721,3.6
2019-06-26 15:50:00,4.041,,8.26,8.69,4.159,5.426
2019-06-26 16:00:00,4.813,,9.46,7.043,4.216,10.08
2019-06-26 16:10:00,7.582,,7.684,6.958,6.569,13.31
2019-06-26 16:20:00,12.42,,7.772,4.944,11.26,11.94
2019-06-26 16:30:00,12.44,,8.94,8.93,7.205,13.01
2019-06-26 16:40:00,15.98,,8.66,6.756,6.927,13.89
2019-06-26 16:50:00,19.99,,9.3,6.432,5.787,13.56
2019-06-26 17:00:00,13.35,,8.58,6.55,10.07,12.34
2019-06-26 17:10:00,15.04,,8.94,6.3,13.06,12.04
2019-06-26 17:20:00,18.23,,9.83,7.061,12.4,11.61
2019-06-26 17:30:00,17.2,,9.35,8.91,15.82,13.25
2019-06-26 17:40:00,15.77,,8.59,8.28,14.58,13.76
2019-06-26 17:50:00,9.21,,10.85,9.85,14.98,15.98
2019-06-26 18:00:00,12.92,,9.39,9.82,16.98,17.68
2019-06-26 18:10:00,12.96,,10.65,8.38,14.09,16.45
2019-06-26 18:20:00,11.09,,10.47,8.51,12.04,16.21
2019-06-26 18:30:00,11.29,,9.97,8.73,13.05,15.38
2019-06-26 18:40:00,11.94,,10.27,9.41,13.21,14.07
2019-06-26 18:50:00,11.98,,11.03,8.39,14.07,16.96
2019-06-26 19:00:00,13.65,,11.17,7.283,12.42,15.94
2019-06-26 19:10:00,12.8,,10.44,8.03,14.05,16.25
2019-06-26 19:20:00,15.45,,11.84,10.15,15.98,15.12
2019-06-26 19:30:00,11.18,,11.59,10.45,16.12,17.83
2019-06-26 19:40:00,7.617,,12.12,9.84,17.36,17.51
2019-06-26 19:50:00,9.63,,10.76,8.79,16.41,14.75
2019-06-26 20:00:00,10.99,,11.63,7.719,14.64,15.78
2019-06-26 20:10:00,7.068,,11.94,8.4,15.55,14.69
2019-06-26 20:20:00,11.08,,12.64,7.421,16.46,15.6
2019-06-26 20:30:00,11.18,,14.41,11.25,15.73,18.35
2019-06-26 20:40:00,19.48,,14.86,8.51,20.01,17.03
2019-06-26 20:50:00,12.81,,12.81,8.46,14.34,16.09
2019-06-26 21:00:00,18.36,,13.85,9.73,15.92,16.51
2019-06-26 21:10:00,17.72,,13.78,9.73,16.08,18.41
2019-06-26 21:20:00,15.38,,14.73,8.63,16.23,18.66
2019-06-26 21:30:00,9.37,,11.23,7.704,18.21,21.1
2019-06-26 21:40:00,18.74,,14.64,10.71,17.72,19.2
2019-06-26 21:50:00,12.39,,13.58,10.73,17.99,20.02
2019-06-26 22:00:00,5.377,,14.14,8.98,19.37,18.49
2019-06-26 22:10:00,15.54,,14.08,10.39,21.76,19.32
2019-06-26 22:20:00,20.04,,12.73,7.026,19.81,18.64
2019-06-26 22:30:00,12.66,,15.0,10.23,22.8,18.64
2019-06-26 22:40:00,16.8,,14.8,9.07,20.38,19.62
2019-06-26 22:50:00,17.57,,14.13,9.41,18.95,18.85
2019-06-26 23:00:00,21.37,,14.49,9.8,20.17,19.56
2019-06-26 23:10:00,21.82,,13.98,9.59,19.42,18.78
2019-06-26 23:20:00,19.32,,14.21,11.09,19.51,21.47
2019-06-26 23:30:00,17.48,,14.13,9.59,18.76,17.89
2019-06-26 23:40:00,12.96,,14.49,9.15,19.28,18.24
2019-06-26 23:50:00,17.49,,12.97,10.32,18.62,19.26
2019-06-27 00:00:00,18.8,,14.3,8.22,16.52,18.92
2019-06-27 00:10:00,14.58,22.9,12.33,11.84,16.05,20.2
2019-06-27 00:20:00,13.12,24.95,14.35,9.12,20.16,18.65
2019-06-27 00:30:00,12.31,26.4,13.14,10.18,17.92,18.68
2019-06-27 00:40:00,12.66,18.58,13.31,11.14,18.66,18.1
2019-06-27 00:50:00,7.994,20.29,13.08,9.61,18.95,19.0
2019-06-27 01:00:00,17.08,22.71,13.3,10.77,20.12,17.4
2019-06-27 01:10:00,11.22,25.03,14.08,10.37,13.2,17.71
2019-06-27 01:20:00,6.716,18.03,12.64,9.62,22.55,17.7
2019-06-27 01:30:00,12.51,23.07,13.3,10.55,18.43,17.09
2019-06-27 01:40:00,14.35,21.86,13.46,10.81,19.93,18.03
2019-06-27 01:50:00,7.415,20.3,14.5,10.69,18.97,16.35
2019-06-27 02:00:00,9.24,20.62,13.42,11.12,20.4,15.57
2019-06-27 02:10:00,13.77,21.1,12.92,10.1,18.78,16.14
2019-06-27 02:20:00,11.97,21.01,14.49,10.6,18.01,16.14
2019-06-27 02:30:00,9.52,21.19,13.64,11.21,17.81,14.66
2019-06-27 02:40:00,7.817,18.29,12.81,9.84,17.49,14.98
2019-06-27 02:50:00,8.61,17.17,12.17,11.47,14.52,15.04
2019-06-27 03:00:00,9.0,14.51,13.05,11.23,8.73,13.36
2019-06-27 03:10:00,8.64,15.13,13.46,11.54,6.669,12.24
2019-06-27 03:20:00,6.001,15.91,12.74,11.64,5.142,11.59
2019-06-27 03:30:00,3.519,13.51,13.28,12.37,4.529,12.9
2019-06-27 03:40:00,3.315,13.42,13.01,13.76,5.582,13.94
2019-06-27 03:50:00,6.366,14.64,13.01,15.36,5.601,14.63
2019-06-27 04:00:00,5.597,13.74,12.54,15.21,7.482,14.0
2019-06-27 04:10:00,7.183,12.95,12.68,15.06,6.557,14.01
2019-06-27 04:20:00,12.07,10.23,12.73,14.34,7.238,13.63
2019-06-27 04:30:00,11.19,10.18,15.1,13.93,6.51,13.56
2019-06-27 04:40:00,11.43,12.37,13.3,14.92,7.571,12.5
2019-06-27 04:50:00,12.83,12.41,13.19,13.45,5.436,11.77
2019-06-27 05:00:00,11.19,12.54,14.01,13.23,5.205,10.82
2019-06-27 05:10:00,11.0,12.71,14.27,13.45,4.526,10.11
2019-06-27 05:20:00,10.79,12.01,13.48,11.78,4.768,9.79
2019-06-27 05:30:00,10.46,16.11,12.11,11.78,4.593,11.21
2019-06-27 05:40:00,9.82,15.84,13.22,11.85,5.313,9.67
2019-06-27 05:50:00,6.535,15.08,13.16,13.0,5.869,9.46
2019-06-27 06:00:00,2.711,14.74,13.72,12.64,4.452,9.24
2019-06-27 06:10:00,4.357,17.72,12.99,13.5,5.324,10.2
2019-06-27 06:20:00,3.484,17.94,13.77,11.89,4.631,9.86
2019-06-27 06:30:00,7.276,20.7,13.43,13.2,4.082,9.28
2019-06-27 06:40:00,6.393,20.42,15.11,12.54,4.111,8.79
2019-06-27 06:50:00,3.179,19.82,14.65,13.54,4.827,10.17
2019-06-27 07:00:00,3.498,17.8,14.36,14.51,5.002,9.39
2019-06-27 07:10:00,4.466,20.71,14.7,13.34,3.667,7.417
2019-06-27 07:20:00,4.996,19.37,13.7,11.07,3.552,9.83
2019-06-27 07:30:00,3.862,18.93,14.95,10.49,4.825,9.17
2019-06-27 07:40:00,5.325,18.09,14.39,11.16,4.248,10.63
2019-06-27 07:50:00,4.534,16.83,13.06,8.28,4.693,10.61
2019-06-27 08:00:00,4.989,18.35,13.92,10.32,3.523,11.29
2019-06-27 08:10:00,4.841,17.79,13.0,11.03,4.574,12.73
2019-06-27 08:20:00,2.002,17.95,14.39,8.74,5.753,13.6
2019-06-27 08:30:00,3.003,17.74,13.07,10.33,5.396,13.32
2019-06-27 08:40:00,2.66,19.09,13.14,9.73,3.898,14.25
2019-06-27 08:50:00,3.655,19.18,12.33,9.09,2.899,13.81
2019-06-27 09:00:00,1.583,18.7,13.19,9.44,4.499,13.24
2019-06-27 09:10:00,1.742,18.42,11.92,10.68,3.863,12.26
2019-06-27 09:20:00,2.329,16.99,12.77,9.27,4.543,9.98
2019-06-27 09:30:00,2.213,16.74,12.26,9.94,3.336,9.81
2019-06-27 09:40:00,4.905,20.27,12.48,10.58,3.174,7.683
2019-06-27 09:50:00,2.882,18.89,13.41,11.13,3.484,8.92
2019-06-27 10:00:00,4.209,21.03,13.59,10.58,2.467,8.31
2019-06-27 10:10:00,2.805,21.24,13.45,12.48,4.225,7.548
2019-06-27 10:20:00,4.115,22.4,12.82,12.23,3.473,7.774
2019-06-27 10:30:00,4.426,22.49,12.86,9.46,2.166,8.23
2019-06-27 10:40:00,3.247,23.21,13.17,11.01,4.14,7.623
2019-06-27 10:50:00,1.64,21.8,12.92,12.27,5.399,7.161
2019-06-27 11:00:00,1.794,21.79,13.15,12.5,5.987,7.086
2019-06-27 11:10:00,1.707,22.88,12.56,12.94,5.335,5.422
2019-06-27 11:20:00,3.475,21.08,12.51,13.93,3.536,6.621
2019-06-27 11:30:00,3.755,22.62,13.85,11.13,4.029,5.329
2019-06-27 11:40:00,5.755,21.99,14.35,10.06,4.381,7.3
2019-06-27 11:50:00,2.42,22.32,12.93,12.37,6.342,7.813
2019-06-27 12:00:00,6.907,23.44,13.85,11.2,6.547,8.11
2019-06-27 12:10:00,6.793,22.73,14.84,10.43,7.437,6.389
2019-06-27 12:20:00,4.319,23.24,14.35,10.23,6.99,5.022
2019-06-27 12:30:00,4.889,23.71,14.41,11.53,7.161,5.321
2019-06-27 12:40:00,6.436,21.42,13.93,11.65,7.024,4.959
2019-06-27 12:50:00,4.88,22.54,15.32,10.24,6.439,4.297
2019-06-27 13:00:00,4.561,21.94,13.7,11.68,7.196,4.497
2019-06-27 13:10:00,5.437,22.04,13.73,12.36,6.306,3.699
2019-06-27 13:20:00,3.763,22.56,13.81,13.73,7.876,2.351
2019-06-27 13:30:00,7.503,20.97,15.33,14.89,7.303,1.376
